File,Reading No,ID,AQ,Long,Latitude,Mn_K,Co_K,Ni_K,Zn_K,Mn,Co,Ni,Zn,xcoord,ycoord,density1,SoilType1
XL3-86715_20190213,"6138",XL3-86715_20190213-6138,"9643",152.692457100000013,-26.356876270000001,"859","0","0","0",Normal,Normal,Normal,Normal,1671542.58752693,7031231.4268066,3,"3"
XL3-86715_20190213,"6133",XL3-86715_20190213-6133,"93321",152.500794000000013,-26.498543519999998,"2177","0","0","0",Accumulator,Normal,Normal,Normal,1650741.71864418,7017113.46208294,3,"3"
XL3-86715_20190213,"6130",XL3-86715_20190213-6130,"93322",152.584123000000005,-25.915210999999999,"2864","0","0","89",Accumulator,Normal,Normal,Normal,1665070.53206738,7081762.60323617,3,"3"
XL3-86715_20190213,"6132",XL3-86715_20190213-6132,"93323",152.584124800000012,-26.248543640000001,"6573","0","0","0",Accumulator,Normal,Normal,Normal,1661701.17181132,7044380.41062671,3,"3"
XL3-86715_20190213,"6134",XL3-86715_20190213-6134,"93324",152.634123899999992,-26.228265680000000,"1672","0","0","0",Accumulator,Normal,Normal,Normal,1666964.42680938,7046195.1275843,3,"3"
XL3-86715_20190213,"6131",XL3-86715_20190213-6131,"93326",152.917453300000005,-26.248542160000000,"3368","0","0","101",Accumulator,Normal,Normal,Normal,1695419.70632051,7041277.95004416,3,"3"
XL3-86715_20190213,"6147",XL3-86715_20190213-6147,"93327",153.042457200000001,-27.273539679999999,"2207","0","0","0",Accumulator,Normal,Normal,Normal,1697019.89904839,6925062.48790235,3,"9"
XL3-86715_20190213,"6159",XL3-86715_20190213-6159,"93427",152.917455999999987,-26.748541169999999,"10570","0","0","106",Hyperaccumulator,Normal,Normal,Normal,1690135.98760291,6985174.77466987,3,"4"
XL3-86715_20190213,"6123",XL3-86715_20190213-6123,"170334",148.417490700000002,-21.081907359999999,"2939","0","0","0",Accumulator,Normal,Normal,Normal,1272079.13947281,7650740.65808602,3,"3"
XL3-86715_20190213,"6157",XL3-86715_20190213-6157,"314811",152.917454200000009,-26.415208490000001,"4674","0","0","0",Accumulator,Normal,Normal,Normal,1693668.60423484,7022575.40130149,3,"3"
XL3-86715_20190213,"6127",XL3-86715_20190213-6127,"314812",152.951666700000004,-26.429444440000001,"847","0","0","0",Normal,Normal,Normal,Normal,1696975.01585021,7020652.74108571,3,"3"
XL3-86715_20190213,"6158",XL3-86715_20190213-6158,"344964",152.748850599999997,-27.317429860000001,"1231","0","0","0",Accumulator,Normal,Normal,Normal,1667124.80834527,6922982.33727913,3,"3"
XL3-86715_20190213,"6151",XL3-86715_20190213-6151,"393661",152.809127899999993,-27.373540599999998,"426","0","0","0",Normal,Normal,Normal,Normal,1672557.47432713,6916112.50459986,3,"4"
XL3-86715_20190213,"6122",XL3-86715_20190213-6122,"407833",151.521944399999995,-24.553611109999999,"581","0","0","0",Normal,Normal,Normal,Normal,1569527.62817365,7243358.93597271,3,"3"
XL3-86715_20190213,"6136",XL3-86715_20190213-6136,"424415",152.675791299999986,-26.456876149999999,"2660","0","0","0",Accumulator,Normal,Normal,Normal,1668827.70715751,7020170.80713634,3,"3"
XL3-86715_20190213,"6137",XL3-86715_20190213-6137,"424422",152.592455900000004,-25.856877760000000,"1650","0","0","0",Accumulator,Normal,Normal,Normal,1666501.76468787,7088229.40941671,3,"3"
XL3-86715_20190213,"6150",XL3-86715_20190213-6150,"436256",152.892461099999991,-27.573539910000001,"11055","0","0","0",Hyperaccumulator,Normal,Normal,Normal,1678720.88794567,6892877.9548843,3,"9"
XL3-86715_20190213,"6152",XL3-86715_20190213-6152,"440296",153.250791200000009,-27.915204379999999,"3682","0","0","0",Accumulator,Normal,Normal,Normal,1710666.33117017,6850990.83791151,3,"3"
XL3-86715_20190213,"6111",XL3-86715_20190213-6111,"491053",152.748850599999997,-27.317429860000001,"4309","0","0","137",Accumulator,Normal,Normal,Normal,1667124.80834527,6922982.33727913,3,"3"
XL3-86715_20190213,"6146",XL3-86715_20190213-6146,"491055",152.750239499999992,-27.320763180000000,"921","0","0","0",Normal,Normal,Normal,Normal,1667228.22000925,6922595.31588649,3,"3"
XL3-86715_20190213,"6117",XL3-86715_20190213-6117,"552855",153.309124499999996,-28.056870570000001,"5905","0","0","0",Accumulator,Normal,Normal,Normal,1714852.79400696,6834501.07480002,3,"3"
XL3-86715_20190213,"6126",XL3-86715_20190213-6126,"561570",152.292458299999993,-25.490213210000000,"1331","0","0","0",Accumulator,Normal,Normal,Normal,1639623.6804749,7132017.96065383,3,"11"
XL3-86715_20190213,"6149",XL3-86715_20190213-6149,"564624",152.859127999999998,-27.523540140000001,"541","0","0","0",Normal,Normal,Normal,Normal,1675934.61022749,6898809.01890897,3,"2"
XL3-86715_20190213,"6128",XL3-86715_20190213-6128,"565079",152.586751600000014,-25.959631439999999,"631","0","0","0",Normal,Normal,Normal,Normal,1664890.29089797,7076756.75882748,3,"3"
XL3-86715_20190213,"6129",XL3-86715_20190213-6129,"566819",152.328874799999994,-25.636306170000001,"2836","0","0","0",Accumulator,Normal,Normal,Normal,1641912.94281719,7115320.55560426,3,"2"
XL3-86715_20190213,"6153",XL3-86715_20190213-6153,"587805",153.209126499999996,-28.140204270000002,"966","0","0","0",Normal,Normal,Normal,Normal,1703946.7169058,6826169.6701461,3,"3"
XL3-86715_20190213,"6148",XL3-86715_20190213-6148,"600251",153.428012400000000,-28.188536490000001,"6352","0","0","0",Accumulator,Normal,Normal,Normal,1725153.47560214,6818502.54636706,3,"3"
XL3-86715_20190213,"6156",XL3-86715_20190213-6156,"600287",152.916343899999987,-26.562708199999999,"3321","0","0","0",Accumulator,Normal,Normal,Normal,1691998.30750563,7006035.46871719,3,"3"
XL3-86715_20190213,"6142",XL3-86715_20190213-6142,"617833",152.906413799999996,-26.609450859999999,"3773","0","0","0",Accumulator,Normal,Normal,Normal,1690501.38107431,7000885.51129736,3,"3"
XL3-86715_20190213,"6143",XL3-86715_20190213-6143,"618660",153.211418900000012,-28.110280790000001,"3163","0","0","113",Accumulator,Normal,Normal,Normal,1704517.2118543,6829503.34561808,3,"3"
XL3-86715_20190213,"6135",XL3-86715_20190213-6135,"621408",152.725788499999993,-26.090210010000000,"7454","0","0","90",Accumulator,Normal,Normal,Normal,1677654.62916894,7060834.51537796,3,"3"
XL3-86715_20190213,"6154",XL3-86715_20190213-6154,"622088",153.190793799999994,-28.186315409999999,"4865","0","0","0",Accumulator,Normal,Normal,Normal,1701596.19302786,6821182.97090251,3,"3"
XL3-86715_20190213,"6121",XL3-86715_20190213-6121,"622694",151.475798400000002,-24.540218939999999,"3569","0","0","0",Accumulator,Normal,Normal,Normal,1564917.63279249,7245222.08071568,3,"3"
XL3-86715_20190213,"6120",XL3-86715_20190213-6120,"622911",151.491666699999996,-24.538611110000002,"1681","0","0","0",Accumulator,Normal,Normal,Normal,1566556.46364745,7245277.17020908,3,"3"
XL3-86715_20190213,"6125",XL3-86715_20190213-6125,"623070",152.825789200000003,-26.473542110000000,"1265","0","0","0",Accumulator,Normal,Normal,Normal,1683797.49226229,7016897.35282952,3,"3"
XL3-86715_20190213,"6119",XL3-86715_20190213-6119,"624524",151.459131200000002,-24.390219389999999,"2281","0","0","0",Accumulator,Normal,Normal,Normal,1564494.84697604,7262144.87691574,3,"3"
XL3-86715_20190213,"6116",XL3-86715_20190213-6116,"664212",152.925787899999989,-26.506874929999999,"2303","0","0","0",Accumulator,Normal,Normal,Normal,1693542.4436137,7012210.35277214,3,"3"
XL3-86715_20190213,"6141",XL3-86715_20190213-6141,"664214",152.809128100000009,-27.406873879999999,"12226","0","0","0",Hyperaccumulator,Normal,Normal,Normal,1672197.91068839,6912374.74527192,3,"2"
XL3-86715_20190213,"6140",XL3-86715_20190213-6140,"664274",152.750793700000003,-27.081874679999999,"7383","0","0","0",Accumulator,Normal,Normal,Normal,1669831.231202,6949376.43502669,3,"3"
XL3-86715_20190213,"6112",XL3-86715_20190213-6112,"675364",152.775794800000000,-27.340207480000000,"1870","0","0","0",Accumulator,Normal,Normal,Normal,1669578.82320974,6920170.40698876,3,"3"
XL3-86715_20190213,"6114",XL3-86715_20190213-6114,"677187",152.684128799999996,-27.212430330000000,"12442","0","0","0",Hyperaccumulator,Normal,Normal,Normal,1661758.84204615,6935370.8760328,3,"4"
XL3-86715_20190213,"6118",XL3-86715_20190213-6118,"678233",152.875793899999991,-27.440206860000000,"1555","0","0","0",Accumulator,Normal,Normal,Normal,1678507.83508143,6907992.46812182,3,"2"
XL3-86715_20190213,"6145",XL3-86715_20190213-6145,"778113",153.375513299999994,-28.197981169999998,"2534","0","0","0",Accumulator,Normal,Normal,Normal,1719823.47545758,6817985.01886444,3,"3"
XL3-86715_20190213,"6144",XL3-86715_20190213-6144,"783132",153.259681099999995,-28.105759630000001,"2538","0","0","0",Accumulator,Normal,Normal,Normal,1709370.07780168,6829519.9679888,3,"3"
XL3-86715_20190213,"6139",XL3-86715_20190213-6139,"841009",152.400305300000014,-25.890287780000001,"801","0","0","0",Normal,Normal,Normal,Normal,1646676.36603796,7086213.36088664,3,"2"
XL3-86715_20190213,"6113",XL3-86715_20190213-6113,"930118",152.791666700000007,-27.408333330000001,"7047","0","0","208",Accumulator,Normal,Normal,Normal,1670434.76287677,6912379.17360598,3,"3"
XL3-86715_20190213,"6124",XL3-86715_20190213-6124,"940315",151.491666699999996,-24.538611110000002,"810","0","0","0",Normal,Normal,Normal,Normal,1566556.46364745,7245277.17020908,3,"3"
XL3-86715_20190213,"6163",XL3-86715_20190213-6163,"2570",143.309195799999998,-13.340287119999999,"12701","0","0","0",Hyperaccumulator,Normal,Normal,Normal,750127.69478042,8524069.24369691,3,"4"
XL3-86715_20190213,"6174",XL3-86715_20190213-6174,"93470",143.417529000000002,-13.915283990000001,"0","0","0","0",Normal,Normal,Normal,Normal,761235.208906537,8460316.86924946,3,"8"
XL3-86715_20190213,"6166",XL3-86715_20190213-6166,"93537",143.500860600000010,-13.498619310000000,"16311","0","0","0",Hyperaccumulator,Normal,Normal,Normal,770722.23323988,8506343.01325539,3,"8"
XL3-86715_20190213,"6173",XL3-86715_20190213-6173,"93564",143.250862100000006,-12.748623710000000,"22984","0","0","0",Hyperaccumulator,Normal,Normal,Normal,744387.004161336,8589603.05063899,3,"3"
XL3-86715_20190213,"6164",XL3-86715_20190213-6164,"390799",143.425861999999995,-13.790284600000000,"36570","0","0","0",Hyperaccumulator,Normal,Normal,Normal,762276.47670029,8474142.90229763,3,"8"
XL3-86715_20190213,"6168",XL3-86715_20190213-6168,"546169",143.375862399999988,-13.740284949999999,"15420","0","0","0",Hyperaccumulator,Normal,Normal,Normal,756922.517132838,8479730.81118141,3,"3"
XL3-86715_20190213,"6177",XL3-86715_20190213-6177,"566430",143.292528400000009,-12.773623510000000,"26797","0","0","0",Hyperaccumulator,Normal,Normal,Normal,748888.626114652,8586796.83383671,3,"8"
XL3-86715_20190213,"6171",XL3-86715_20190213-6171,"566994",143.341416600000002,-12.682235060000000,"48368","0","0","0",Hyperaccumulator,Normal,Normal,Normal,754289.947715214,8596863.09930326,3,"3"
XL3-86715_20190213,"6169",XL3-86715_20190213-6169,"569086",143.317222200000003,-12.721111110000001,"7734","0","0","0",Accumulator,Normal,Normal,Normal,751622.721382594,8592584.31923518,3,"3"
XL3-86715_20190213,"6175",XL3-86715_20190213-6175,"569099",143.451860399999987,-13.830101000000001,"32099","0","0","0",Hyperaccumulator,Normal,Normal,Normal,765043.819000632,8469707.32243981,3,"8"
XL3-86715_20190213,"6167",XL3-86715_20190213-6167,"623655",145.158432900000008,-15.271468470000000,"8128","0","0","0",Accumulator,Normal,Normal,Normal,946833.806340161,8307371.60656525,3,"9"
XL3-86715_20190213,"6172",XL3-86715_20190213-6172,"623661",143.509194000000008,-13.556952320000001,"24560","0","0","0",Hyperaccumulator,Normal,Normal,Normal,771558.668593641,8499877.15107823,3,"8"
XL3-86715_20190213,"6176",XL3-86715_20190213-6176,"628991",143.318336899999991,-12.720902550000000,"21556","0","0","0",Hyperaccumulator,Normal,Normal,Normal,751744.030349864,8592606.32040309,3,"3"
XL3-86715_20190213,"6170",XL3-86715_20190213-6170,"629461",142.517256400000008,-10.749747250000000,"31780","0","0","0",Hyperaccumulator,Normal,Normal,Normal,665907.325121722,8811281.10434064,2,"8"
XL3-86715_20190213,"6161",XL3-86715_20190213-6161,"940207",143.317222200000003,-12.721111110000001,"3422","0","0","0",Accumulator,Normal,Normal,Normal,751622.721382594,8592584.31923518,3,"3"
XL3-86715_20190213,"6199",XL3-86715_20190213-6199,"3158",148.592485299999993,-20.256909650000001,"5433","0","0","0",Accumulator,Normal,Normal,Normal,1294697.65414921,7741783.15830088,2,"3"
XL3-86715_20190213,"6308",XL3-86715_20190213-6308,"3548",151.917462400000005,-25.248548700000001,"6482","0","0","0",Accumulator,Normal,Normal,Normal,1603721.80697351,7162311.3052377,3,"3"
XL3-86715_20190213,"6219",XL3-86715_20190213-6219,"4437",147.959158900000006,-19.956912809999999,"4004","0","0","0",Accumulator,Normal,Normal,Normal,1229547.69073883,7778112.28032667,2,"9"
XL3-86715_20190213,"6195",XL3-86715_20190213-6195,"4919",145.592511999999999,-17.156930819999999,"17104","0","0","0",Hyperaccumulator,Normal,Normal,Normal,988868.567340592,8097295.88706991,4,"8"
XL3-86715_20190213,"6289",XL3-86715_20190213-6289,"93335",148.250825499999991,-20.915241829999999,"11739","0","0","0",Hyperaccumulator,Normal,Normal,Normal,1255507.17706783,7670103.34137098,2,"4"
XL3-86715_20190213,"6200",XL3-86715_20190213-6200,"93336",148.584152100000011,-20.248576379999999,"29160","0","0","0",Hyperaccumulator,Normal,Normal,Normal,1293864.30987486,7742751.96896099,2,"3"
XL3-86715_20190213,"6295",XL3-86715_20190213-6295,"93341",151.584143000000012,-26.915213710000000,"3807","0","0","0",Accumulator,Normal,Normal,Normal,1554449.52932474,6978536.88141891,2,"1"
XL3-86715_20190213,"6197",XL3-86715_20190213-6197,"93346",148.500820699999991,-20.498575740000000,"7287","0","0","81",Accumulator,Normal,Normal,Normal,1283826.60723965,7715305.86463595,3,"1"
XL3-86715_20190213,"6297",XL3-86715_20190213-6297,"93350",151.659132400000004,-25.190216610000000,"3896","0","0","0",Accumulator,Normal,Normal,Normal,1577933.95872493,7170981.35117026,2,"2"
XL3-86715_20190213,"6298",XL3-86715_20190213-6298,"93356",151.659132400000004,-25.190216610000000,"3814","0","0","0",Accumulator,Normal,Normal,Normal,1577933.95872493,7170981.35117026,2,"2"
XL3-86715_20190213,"6296",XL3-86715_20190213-6296,"93359",152.084128399999997,-25.581880569999999,"12146","0","0","0",Hyperaccumulator,Normal,Normal,Normal,1617563.86723276,7123550.70598232,3,"2"
XL3-86715_20190213,"6241",XL3-86715_20190213-6241,"93361",146.500842000000006,-19.498585800000001,"14241","0","0","87",Hyperaccumulator,Normal,Normal,Normal,1077911.62283708,7834723.72902079,2,"4"
XL3-86715_20190213,"6210",XL3-86715_20190213-6210,"93362",148.584152700000004,-20.415242429999999,"14221","0","0","0",Hyperaccumulator,Normal,Normal,Normal,1293005.29016962,7724184.12473908,3,"9"
XL3-86715_20190213,"6179",XL3-86715_20190213-6179,"93365",145.584177699999998,-16.748599280000001,"18203","0","0","0",Hyperaccumulator,Normal,Normal,Normal,989038.749431418,8142609.42321083,3,"3"
XL3-86715_20190213,"6180",XL3-86715_20190213-6180,"93367",145.475846899999993,-17.223597510000001,"43801","0","0","0",Hyperaccumulator,Normal,Normal,Normal,976257.310606366,8090193.04419865,4,"5"
XL3-86715_20190213,"6246",XL3-86715_20190213-6246,"93369",144.825857100000007,-18.106929200000000,"18691","0","0","0",Hyperaccumulator,Normal,Normal,Normal,905014.961410488,7993777.13026126,2,"5"
XL3-86715_20190213,"6189",XL3-86715_20190213-6189,"93371",145.625844999999998,-17.156930729999999,"16656","0","0","0",Hyperaccumulator,Normal,Normal,Normal,992423.230189119,8097211.35737378,4,"5"
XL3-86715_20190213,"6187",XL3-86715_20190213-6187,"93468",145.584178100000003,-16.915265219999998,"1075","0","0","0",Accumulator,Normal,Normal,Normal,988609.564733434,8124122.76680658,3,"3"
XL3-86715_20190213,"6194",XL3-86715_20190213-6194,"93529",145.625844999999998,-17.173597330000000,"3280","0","0","0",Accumulator,Normal,Normal,Normal,992379.080679244,8095362.57970752,4,"5"
XL3-86715_20190213,"6243",XL3-86715_20190213-6243,"93560",147.259167399999995,-19.890248650000000,"1220","0","0","0",Accumulator,Normal,Normal,Normal,1156204.22282632,7788435.10561054,2,"3"
XL3-86715_20190213,"6221",XL3-86715_20190213-6221,"114988",147.917492699999997,-19.915246440000001,"8391","0","0","0",Accumulator,Normal,Normal,Normal,1225355.06500158,7782931.2241712,2,"9"
XL3-86715_20190213,"6193",XL3-86715_20190213-6193,"115316",145.625844999999998,-17.173597330000000,"6260","0","0","0",Accumulator,Normal,Normal,Normal,992379.080679244,8095362.57970752,4,"5"
XL3-86715_20190213,"6244",XL3-86715_20190213-6244,"170337",147.259167399999995,-19.890248650000000,"5173","0","0","0",Accumulator,Normal,Normal,Normal,1156204.22282632,7788435.10561054,2,"3"
XL3-86715_20190213,"6245",XL3-86715_20190213-6245,"170339",147.259167399999995,-19.890248650000000,"1247","0","0","0",Accumulator,Normal,Normal,Normal,1156204.22282632,7788435.10561054,2,"3"
XL3-86715_20190213,"6247",XL3-86715_20190213-6247,"170340",144.825857100000007,-18.106929200000000,"13994","0","0","0",Hyperaccumulator,Normal,Normal,Normal,905014.961410488,7993777.13026126,2,"5"
XL3-86715_20190213,"6191",XL3-86715_20190213-6191,"175775",145.625844999999998,-17.156930729999999,"7046","0","0","0",Accumulator,Normal,Normal,Normal,992423.230189119,8097211.35737378,4,"5"
XL3-86715_20190213,"6251",XL3-86715_20190213-6251,"267519",146.030010400000009,-18.336091499999998,"3610","0","0","0",Accumulator,Normal,Normal,Normal,1032024.17074083,7965269.80252095,3,"3"
XL3-86715_20190213,"6242",XL3-86715_20190213-6242,"267520",146.030010400000009,-18.336091499999998,"2737","0","0","0",Accumulator,Normal,Normal,Normal,1032024.17074083,7965269.80252095,3,"3"
XL3-86715_20190213,"6231",XL3-86715_20190213-6231,"294987",148.250822400000004,-20.081911410000000,"17137","0","0","0",Hyperaccumulator,Normal,Normal,Normal,1259641.10664214,7762888.04463556,2,"4"
XL3-86715_20190213,"6205",XL3-86715_20190213-6205,"294988",148.584152700000004,-20.415242429999999,"12644","0","0","0",Hyperaccumulator,Normal,Normal,Normal,1293005.29016962,7724184.12473908,3,"9"
XL3-86715_20190213,"6260",XL3-86715_20190213-6260,"309715",144.824999999999989,-18.125000000000000,"19692","0","0","0",Hyperaccumulator,Normal,Normal,Normal,904882.477156077,7991776.08863876,2,"5"
XL3-86715_20190213,"6309",XL3-86715_20190213-6309,"375503",150.917473900000005,-24.748554100000000,"12221","0","0","0",Hyperaccumulator,Normal,Normal,Normal,1506077.91913742,7226196.22121498,2,"2"
XL3-86715_20190213,"6188",XL3-86715_20190213-6188,"375755",145.642511399999989,-17.156930689999999,"6297","0","0","0",Accumulator,Normal,Normal,Normal,994200.60298928,8097168.86069895,4,"5"
XL3-86715_20190213,"6256",XL3-86715_20190213-6256,"375769",144.824999999999989,-18.125000000000000,"9367","0","0","0",Accumulator,Normal,Normal,Normal,904882.477156077,7991776.08863876,2,"5"
XL3-86715_20190213,"6227",XL3-86715_20190213-6227,"375794",146.925838999999996,-20.090249069999999,"11281","0","0","0",Hyperaccumulator,Normal,Normal,Normal,1120370.54399873,7767484.24445446,2,"4"
XL3-86715_20190213,"6192",XL3-86715_20190213-6192,"399536",145.564166699999987,-17.154722220000000,"8645","0","0","0",Accumulator,Normal,Normal,Normal,985851.675052848,8097612.26712112,4,"8"
XL3-86715_20190213,"6255",XL3-86715_20190213-6255,"405669",144.824999999999989,-18.125000000000000,"15078","0","0","0",Hyperaccumulator,Normal,Normal,Normal,904882.477156077,7991776.08863876,2,"5"
XL3-86715_20190213,"6281",XL3-86715_20190213-6281,"407540",149.076666700000004,-20.486666670000002,"4065","0","0","0",Accumulator,Normal,Normal,Normal,1344360.63562211,7713737.09625232,2,"3"
XL3-86715_20190213,"6237",XL3-86715_20190213-6237,"409202",146.527662399999997,-20.151217740000000,"16192","0","0","0",Hyperaccumulator,Normal,Normal,Normal,1078357.17694733,7762152.76728569,2,"4"
XL3-86715_20190213,"6201",XL3-86715_20190213-6201,"410250",148.559152399999988,-20.256909759999999,"8341","0","0","0",Accumulator,Normal,Normal,Normal,1291193.16714132,7741944.53647198,2,"3"
XL3-86715_20190213,"6185",XL3-86715_20190213-6185,"419595",145.609177799999998,-16.923598450000000,"6118","0","0","0",Accumulator,Normal,Normal,Normal,991257.296774121,8123135.96387179,3,"3"
XL3-86715_20190213,"6184",XL3-86715_20190213-6184,"419596",145.625844400000005,-16.940265000000000,"17063","0","0","0",Hyperaccumulator,Normal,Normal,Normal,992993.322368062,8121245.36555633,3,"5"
XL3-86715_20190213,"6267",XL3-86715_20190213-6267,"419599",144.842523599999993,-18.090262549999998,"13709","0","0","0",Hyperaccumulator,Normal,Normal,Normal,906820.010943806,7995587.66018266,2,"5"
XL3-86715_20190213,"6568",XL3-86715_20190213-6568,"419600",145.242512400000010,-15.740271390000000,"6893","0","0","0",Accumulator,Normal,Normal,Normal,954851.740052882,8255219.67309338,3,"5"
XL3-86715_20190213,"6258",XL3-86715_20190213-6258,"419609",144.825857200000002,-18.123595810000001,"7844","0","0","0",Accumulator,Normal,Normal,Normal,904976.56053537,7991929.83655519,2,"5"
XL3-86715_20190213,"6204",XL3-86715_20190213-6204,"423700",148.759150000000005,-20.306908929999999,"10438","0","0","0",Hyperaccumulator,Normal,Normal,Normal,1311960.02614067,7735393.21543525,3,"3"
XL3-86715_20190213,"6226",XL3-86715_20190213-6226,"424399",148.225822499999992,-20.040244980000001,"12245","0","0","0",Hyperaccumulator,Normal,Normal,Normal,1257213.01387988,7767641.91408756,2,"3"
XL3-86715_20190213,"6190",XL3-86715_20190213-6190,"424404",145.592511999999999,-17.156930819999999,"1883","0","0","0",Accumulator,Normal,Normal,Normal,988868.567340592,8097295.88706991,4,"8"
XL3-86715_20190213,"6206",XL3-86715_20190213-6206,"424425",148.692484400000012,-20.356908950000001,"1286","0","0","0",Accumulator,Normal,Normal,Normal,1304690.01444372,7730151.7736703,3,"3"
XL3-86715_20190213,"6239",XL3-86715_20190213-6239,"424426",148.692484400000012,-20.356908959999998,"19009","0","0","0",Hyperaccumulator,Normal,Normal,Normal,1304690.01439135,7730151.77255602,3,"3"
XL3-86715_20190213,"6291",XL3-86715_20190213-6291,"430144",149.025815499999993,-20.906905859999998,"12394","0","0","0",Hyperaccumulator,Normal,Normal,Normal,1336682.83770967,7667148.18814364,3,"2"
XL3-86715_20190213,"6278",XL3-86715_20190213-6278,"432511",149.942977899999988,-24.968495149999999,"4350","0","0","0",Accumulator,Normal,Normal,Normal,1405042.40068268,7208562.70592931,2,"7"
XL3-86715_20190213,"6307",XL3-86715_20190213-6307,"437344",151.450555600000001,-25.555277780000001,"10645","0","0","0",Hyperaccumulator,Normal,Normal,Normal,1553459.87421582,7131811.99179072,2,"3"
XL3-86715_20190213,"6252",XL3-86715_20190213-6252,"438478",146.334729299999992,-18.428590260000000,"5048","0","0","0",Accumulator,Normal,Normal,Normal,1064025.01983336,7954078.09694696,2,"3"
XL3-86715_20190213,"6306",XL3-86715_20190213-6306,"438983",151.825806300000011,-26.940212540000001,"17175","0","0","0",Hyperaccumulator,Normal,Normal,Normal,1578451.04078828,6973663.70113377,3,"1"
XL3-86715_20190213,"6285",XL3-86715_20190213-6285,"441262",149.292478299999999,-20.790238720000001,"18924","0","0","0",Hyperaccumulator,Normal,Normal,Normal,1365300.96738832,7678732.12796802,2,"3"
XL3-86715_20190213,"6233",XL3-86715_20190213-6233,"444848",148.917480500000011,-20.081909270000001,"8856","0","0","0",Accumulator,Normal,Normal,Normal,1329812.88390221,7759679.82222215,2,"3"
XL3-86715_20190213,"6266",XL3-86715_20190213-6266,"451230",144.825857100000007,-18.106928870000001,"25922","0","0","0",Hyperaccumulator,Normal,Normal,Normal,905014.962170699,7993777.16683778,2,"5"
XL3-86715_20190213,"6225",XL3-86715_20190213-6225,"457021",148.224999999999994,-20.039444440000000,"13030","0","0","0",Hyperaccumulator,Normal,Normal,Normal,1257130.34157481,7767734.8070476,2,"9"
XL3-86715_20190213,"6248",XL3-86715_20190213-6248,"470096",144.675859099999997,-18.173596069999999,"13573","0","0","0",Hyperaccumulator,Normal,Normal,Normal,888969.937667777,7986712.84096365,2,"3"
XL3-86715_20190213,"6273",XL3-86715_20190213-6273,"473497",148.453609699999987,-22.206334670000000,"2823","0","0","0",Accumulator,Normal,Normal,Normal,1269811.29003434,7525336.14635718,1,"3"
XL3-86715_20190213,"6274",XL3-86715_20190213-6274,"473544",148.019547299999999,-22.675734850000001,"14487","0","0","0",Hyperaccumulator,Normal,Normal,Normal,1222359.13694654,7475257.99461917,1,"3"
XL3-86715_20190213,"6216",XL3-86715_20190213-6216,"474093",146.859169799999989,-19.156919240000001,"8008","0","0","0",Accumulator,Normal,Normal,Normal,1116946.2108891,7871432.38916751,2,"3"
XL3-86715_20190213,"6178",XL3-86715_20190213-6178,"498417",145.675843399999991,-16.808320999999999,"43136","0","0","0",Hyperaccumulator,Normal,Normal,Normal,998679.264134194,8135755.71083554,3,"5"
XL3-86715_20190213,"6294",XL3-86715_20190213-6294,"504809",149.185319899999996,-21.601283129999999,"5208","0","0","0",Accumulator,Normal,Normal,Normal,1349357.16990097,7588863.34621612,2,"4"
XL3-86715_20190213,"6250",XL3-86715_20190213-6250,"506112",144.609193299999987,-18.223596090000001,"9604","0","0","0",Accumulator,Normal,Normal,Normal,881798.739892674,7981312.23770188,2,"5"
XL3-86715_20190213,"6202",XL3-86715_20190213-6202,"535239",148.761927700000001,-20.282464560000001,"18638","0","0","0",Hyperaccumulator,Normal,Normal,Normal,1312380.86633354,7738103.56217076,3,"4"
XL3-86715_20190213,"6262",XL3-86715_20190213-6262,"536307",145.425847599999997,-17.256930839999999,"5062","0","0","0",Accumulator,Normal,Normal,Normal,970843.431113367,8086619.14108431,3,"3"
XL3-86715_20190213,"6182",XL3-86715_20190213-6182,"536310",145.625844499999999,-16.990264780000000,"5720","0","0","0",Accumulator,Normal,Normal,Normal,992862.383017316,8115699.07214898,3,"5"
XL3-86715_20190213,"6259",XL3-86715_20190213-6259,"536311",144.825857200000002,-18.140262419999999,"18461","0","0","0",Hyperaccumulator,Normal,Normal,Normal,904938.114872223,7990082.54130587,2,"5"
XL3-86715_20190213,"6268",XL3-86715_20190213-6268,"536312",144.825857200000002,-18.140262419999999,"25203","0","0","0",Hyperaccumulator,Normal,Normal,Normal,904938.114872223,7990082.54130587,2,"5"
XL3-86715_20190213,"6265",XL3-86715_20190213-6265,"536313",144.825857200000002,-18.140262419999999,"22821","0","0","0",Hyperaccumulator,Normal,Normal,Normal,904938.114872223,7990082.54130587,2,"5"
XL3-86715_20190213,"6261",XL3-86715_20190213-6261,"539502",144.825857200000002,-18.123595810000001,"20268","0","0","0",Hyperaccumulator,Normal,Normal,Normal,904976.56053537,7991929.83655519,2,"5"
XL3-86715_20190213,"6186",XL3-86715_20190213-6186,"539504",145.609177799999998,-16.923598450000000,"5322","0","0","0",Accumulator,Normal,Normal,Normal,991257.296774121,8123135.96387179,3,"3"
XL3-86715_20190213,"6181",XL3-86715_20190213-6181,"539512",145.609178399999990,-17.140264179999999,"3632","0","0","0",Accumulator,Normal,Normal,Normal,990689.818209234,8099102.43962611,4,"5"
